日付,小売店名,店舗名,ブランド名,商品名,売上数量,売上金額,年月,登録日時
2026-06-03,ロフト,ロフト0382,（不明）,ヒノキフットピーリングマスク,1,720,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0387,ラフドット,ラフドットインティメイトウォッシュ PM,1,3582,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0387,ラフドット,ラフインティメイトフレッシュミスト PM,1,3132,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0389,レチスパ,レチスパ クリームシャンプー,1,3200,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0389,ekam,ekam ホイップ洗顔,1,1800,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0390,ルベル,イオセラム クリーム 200,1,2000,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0390,レチスパ,レチスパ クリームシャンプー,1,3200,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0393,ラフドット,ラフドットインティメイトウォッシュ PM,1,3582,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0395,ルベル,ルベル ウィズ EP 140,1,1200,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0396,ラフドット,ラフドットインティメイトウォッシュ MV,1,3582,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0397,ラフドット,ラフドットインティメイトウォッシュ PM,1,3582,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0398,レチスパ,レチスパ クリームシャンプーサシェ,3,600,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0399,ラフドット,ラフドットインティメイトウォッシュ SB,1,3582,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0400,ラフドット,ラフドットインティメイトウォッシュ PM,1,3582,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0408,ルベル,トリエ スプレー10 170,1,1600,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0409,ラフドット,ラフドットインティメイトウォッシュ PM,1,3582,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0414,レチスパ,レチスパ クリームシャンプーサシェ,2,400,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0416,ラフドット,ラフドットインティメイトウォッシュ PM,3,10746,2026-06,2026-06-08 04:00:51
2026-06-03,ロフト,ロフト0416,ラフドット,ラフインティメイトフレッシュミスト PM,1,3132,2026-06,2026-06-08 04:00:51
